file;date;organism;folder;pixel_area;plant_area_green;plant_pixel_count_green;plant_area_complete;plant_pixel_count_complete;plant_area_drought;plant_pixel_count_drought;drought_fraction;plant_number
G14 (1),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,000726878612716763;313,96940173410405;431942;336,2075260115607;462536;112,95766329479768;155401;0,33597601051593823;1
G14 (2),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007418879056047198;440,42991592920356;593661;445,04891002949853;599887;116,99127138643068;157694;0,2628728410517314;2
G14 (3),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007332361516034986;481,9693206997085;657318;487,33294314868806;664633;134,55396647230322;183507;0,2761027514432777;3
G14 (4),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007440828402366864;444,3513905325444;597180;450,9075044378698;605991;123,40465088757396;165848;0,27368063222061056;4
G14 (5),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007507462686567164;454,3471373134328;605194;469,91010746268654;625924;179,41184179104476;238978;0,38180034636792964;5
G14 (6),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007397058823529412;450,11694705882354;608508;462,6734544117647;625483;120,56096323529411;162985;0,2605746279275376;6
G14 (7),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007496274217585693;450,8754068554396;601466;464,5216244411326;619670;158,43975260804768;211358;0,34108154340213337;7
G21 (1),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007541229385307347;411,92080209895056;546225;421,78473013493254;559305;149,32237481259372;198008;0,35402508470333716;8
G21 (2),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007407952871870398;394,7179528718704;532830;405,56615905743746;547474;141,67709867452137;191250;0,3493316577590899;9
G21 (3),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007440828402366864;338,68865088757394;455176;345,979174556213;464974;100,59851183431952;135198;0,2907646449048764;10
G21 (4),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007847113884555382;363,5646333853354;463310;380,4853650546022;484873;156,9642496099844;200028;0,4125368911034436;11
G21 (5),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007507462686567164;364,70803283582086;485794;382,0405119402985;508881;151,2971447761194;201529;0,39602382482348525;12
G21 (6),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007810559006211181;392,8469052795031;502969;401,40337267080747;513924;146,90802329192547;188089;0,365986021279411;13
G21 (7),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,00076793893129771;415,9541221374046;541650;429,57812671755727;559391;164,52554045801529;214243;0,3829932909181592;14
G28 (1),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007541229385307347;352,17692053973013;467002;372,86326686656673;494433;147,60071214392804;195725;0,3958574771505947;15
G28 (2),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007609682299546143;378,47363691376705;497358;386,92951588502274;508470;117,3618472012103;154227;0,3033158298424686;16
G28 (3),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007586726998491704;383,5211885369532;505516;390,96907843137257;515333;131,59253846153845;173451;0,33658042469626437;17
G28 (4),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007496274217585693;426,3813308494784;568791;436,25542324888227;581963;169,35582712369597;225920;0,38820337375400155;18
G28 (5),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007451851851851852;388,4620562962963;521296;401,45659555555557;538734;125,67697185185186;168652;0,3130524526018406;19
G28 (6),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007429837518463811;321,5262186115214;432750;342,6618774002954;461197;104,37732939438699;140484;0,30460735867752825;20
G28 (7),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007451851851851852;300,64049185185183;403444;324,02365777777777;434823;129,63092444444445;173958;0,4000662338468756;21
G35 (1),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007353801169590643;285,9385862573099;388831;307,68009941520467;418396;99,78446345029239;135691;0,32431237392326884;22
G35 (2),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007279305354558611;343,0765730824892;471304;364,63278002894356;500917;143,00413748191028;196453;0,39218672953802725;23
G35 (3),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007375366568914956;358,3454604105572;485868;368,4194736070381;499527;113,84837096774194;154363;0,309018331341449;24
G35 (4),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007691131498470948;383,5151957186544;498646;395,36030733944955;514047;140,9269097859327;183233;0,35645184195219504;25
G35 (5),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007575301204819277;374,06988855421685;493802;380,6051009036144;502429;125,91589909638553;166219;0,3308308238576993;26
G35 (6),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007750385208012327;454,7918289676425;586799;467,0777395993837;602651;174,65338058551617;225348;0,37392786206278594;27
G35 (7),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007185714285714286;332,17904428571427;462277;338,6979242857143;471349;110,51341142857143;153796;0,32628901302431956;28
G42 (1),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007397058823529412;409,15129558823526;553127;419,11439411764707;566596;159,65146029411764;215831;0,38092573897450743;29
G42 (2),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007311046511627907;399,38126889534885;546271;404,0055058139535;552596;126,04755959302325;172407;0,3119946579417875;30
G42 (3),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007529940119760479;305,08079491017963;405157;318,4230958083832;422876;97,34330089820358;129275;0,3057042726473009;31
G42 (4),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007397058823529412;352,82639117647057;476982;364,2637235294118;492444;127,17467352941176;171926;0,34912802267872084;32
G42 (5),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007195994277539342;360,0616480686695;500364;366,6258340486409;509486;126,73513161659514;176119;0,3456797635263776;33
G42 (6),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007462908011869437;349,87530712166176;468819;361,1010133531157;483861;146,7446528189911;196632;0,40638117145213193;34
G42 (7),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007586726998491704;389,23702865761686;513050;400,4054494720965;527771;107,21638461538461;141321;0,26776954398782804;35
UU (1),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007407952871870398;812,5879808541974;1096913;815,1429837997055;1100362;209,89767746686306;283341;0,2574979870260878;36
UU (2),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007124645892351275;665,5951062322946;934215;669,4687762039661;939652;265,1714830028329;372189;0,3960923831375871;37
UU (3),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007451851851851852;583,6812;783270;586,0784607407408;786487;226,36117777777778;303765;0,3862301601933662;38
UU (4),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007289855072463768;616,9484536231884;846311;630,4879014492753;864884;294,54222028985504;404044;0,46716553896245044;39
UU (5),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007407952871870398;545,6453622974964;736567;573,8096583210604;774586;317,3218836524301;428353;0,553008962206908;40
UU (6),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007311046511627907;597,9361322674418;817853;617,4851395348837;844592;296,06521511627903;404956;0,4794693769299259;41
UU (7),JPG;2023-04-06;Pflanzenname;GFA 06,04,2023 Exp2,1 Original;0,0007279305354558611;651,4141172214182;894885;660,0852257597685;906797;306,50243125904484;421060;0,4643376632256172;42
