file;date;organism;folder;pixel_area;plant_area_green;plant_pixel_count_green;plant_area_complete;plant_pixel_count_complete;plant_area_drought;plant_pixel_count_drought;drought_fraction;plant_number
G28 (4),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006359039190897598;306,7791276864728;482430;307,5841820480404;483696;46,111300884955746;72513;0,14991440905031259;18
G28 (5),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006465295629820052;329,3693136246787;509442;330,03329948586116;510469;55,23043444730077;85426;0,16734806619011144;19
G28 (6),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006523994811932555;271,00739688715953;415401;271,8052814526589;416624;34,196823605706875;52417;0,1258136833211721;20
G28 (7),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,000631116687578419;284,93908657465494;451484;285,65540401505643;452619;36,27406273525721;57476;0,1269853894776843;21
G35 (1),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006653439153439153;303,0495158730159;455478;303,916458994709;456781;37,879359788359785;56932;0,12463740829850628;22
G35 (2),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006558018252933507;356,5010860495437;543611;357,54971316818774;545210;55,66839374185137;84886;0,15569413620439831;23
G35 (3),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006601049868766404;285,6927782152231;432799;286,42945538057745;433915;50,30132020997375;76202;0,17561503981194473;24
G35 (4),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006609724047306176;329,6798160315375;498780;330,2984862023653;499716;46,149754270696455;69821;0,1397213617334646;25
G35 (5),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006609724047306176;268,636370565046;406426;268,93116425755585;406872;39,27564126149803;59421;0,14604347313159913;26
G35 (6),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006843537414965987;353,09984081632655;515961;356,9903918367347;521646;63,22402040816327;92385;0,1771028628610207;27
G35 (7),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006415816326530612;328,38714285714286;511840;329,0826173469388;512924;46,402391581632656;72325;0,14100529513144247;28
G42 (1),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006359039190897598;307,12887484197216;482980;307,78004045512006;484004;30,713523388116307;48299;0,0997904975991934;29
G42 (2),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006583769633507853;321,68100916230367;488597;322,70149345549737;490147;56,632928010471204;86019;0,17549633069262893;30
G42 (3),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006343001261034048;261,1153556116015;411659;261,9145737704918;412919;29,761996216897856;46921;0,11363245576008854;31
G42 (4),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006635883905013192;278,9599511873351;420381;280,22342348284957;422285;54,827;82622;0,19565459346176162;32
G42 (5),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006540962288686606;310,19990377113135;474242;310,91352275682704;475333;49,034977893368016;74966;0,15771259306633456;33
G42 (6),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,000631116687578419;327,3324567126725;518656;327,98250690087826;519686;42,15796361355081;66799;0,1285372320978437;34
G42 (7),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006583769633507853;308,62407722513086;468765;309,33249083769635;469841;37,98571727748691;57696;0,12279898944536556;35
UU (1),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006490322580645162;276,85769032258065;426570;277,263984516129;427196;44,09979483870968;67947;0,15905345555669997;36
UU (2),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006806495263870095;315,7022665764547;463825;316,4285196211096;464892;52,840184032476316;77632;0,16698932225118954;37
UU (3),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006490322580645162;280,3163832258065;431899;280,9128438709678;432818;50,13839096774194;77251;0,17848379688460275;38
UU (4),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006592398427260812;339,09649410222806;514375;339,8506644823067;515519;51,0330747051114;77412;0,15016323355686212;39
UU (5),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006415816326530612;391,3814770408163;610026;392,18986989795917;611286;55,58021683673469;86630;0,1417176248106451;40
UU (6),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006558018252933507;334,5704172099087;510170;335,3796766623207;511404;37,87976923076923;57761;0,11294592924576265;41
UU (7),JPG;2023-03-24;Pflanzenname;GFA 24,03,2023 Exp2,1 Original;0,0006715620827770361;340,4114619492657;506895;341,21733644859813;508095;58,39971028037384;86961;0,17115106426947715;42
