file;date;organism;folder;pixel_area;plant_area_green;plant_pixel_count_green;plant_area_complete;plant_pixel_count_complete;plant_area_drought;plant_pixel_count_drought;drought_fraction;plant_number
G28 (5).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006432225063938619;273.9188772378517;425854;345.6221061381074;537329;137.62646035805628;213964;0.39819924106087706;19
G28 (6).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006540962288686606;327.66885175552665;500949;376.74242132639796;575974;151.70126788036413;231925;0.4026657453287822;20
G28 (7).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006473616473616474;323.4244684684685;499604;389.18605405405407;601188;149.32755855855856;230671;0.3836919565926133;21
G35 (1).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006415816326530612;269.05944770408166;419369;357.8427971938776;557751;134.04757525510203;208933;0.3745990594369172;22
G35 (2).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006432225063938619;253.3126010230179;393818;341.703594629156;531237;123.37264961636829;191804;0.3610516586758829;23
G35 (3).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006490322580645162;264.849295483871;408068;321.2268335483871;494932;114.81445548387097;176901;0.35742485836438137;24
G35 (4).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006532467532467533;259.39448701298704;397085;329.8876506493507;504997;113.7616155844156;174148;0.3448495733638022;25
G35 (5).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.000666225165562914;273.42880132450335;410415;336.7968079470199;505530;116.5540940397351;174947;0.34606650446066506;26
G35 (6).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006424010217113666;251.95417752234994;392207;346.74494508301404;539764;130.61939974457215;203330;0.37670166961857404;27
G35 (7).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006415816326530612;279.9830165816327;436395;337.6727538265306;526313;125.7487168367347;195998;0.3723981737103207;28
G42 (1).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006575163398692811;235.6439934640523;358385;323.187691503268;491528;110.77177777777779;168470;0.34274751387509966;29
G42 (2).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006465295629820052;277.69737789203083;429520;351.57631105398457;543790;130.14381491002572;201296;0.37017230916346383;30
G42 (3).jpg;2023-04-19;Pflanzenname;GFA 19.04.2023 Exp2.1 Original;0.0006351010101010101;312.9530088383838;492761;357.67682196969696;563181;132.43634343434343;208528;0.3702681731095332;31
