file;date;organism;folder;pixel_area;plant_area_green;plant_pixel_count_green;plant_area_complete;plant_pixel_count_complete;plant_area_drought;plant_pixel_count_drought;drought_fraction;plant_number
G35 (5),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006566579634464752;379,98629373368146;578667;380,7992362924282;579905;71,3071449086162;108591;0,1872565333977117;26
G35 (6),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006679946879150066;343,42074501992033;514107;344,62914741035854;515916;70,71658964143427;105864;0,20519619472937456;27
G35 (7),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006498708010335918;215,2411085271318;331206;216,63638113695092;333353;64,59975710594316;99404;0,2981944065300147;28
G42 (1),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006627140974967062;279,21934255599473;421327;280,5513978919631;423337;58,66477733860343;88522;0,209105275466118;29
G42 (2),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,000640764331210191;292,45445222929936;456415;293,7411070063694;458423;43,785349044585985;68333;0,1490610200622569;30
G42 (3),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006248447204968944;226,75739875776398;362902;228,25452670807454;365298;57,57694161490683;92146;0,2522488488850199;31
G42 (4),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006592398427260812;310,50196592398424;471000;311,44204193971166;472426;57,34859239842726;86992;0,18413889159360408;32
G42 (5),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006490322580645162;308,2533277419355;474943;309,133415483871;476299;44,30488903225807;68263;0,1433196374546241;33
G42 (6),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,000640764331210191;295,111701910828;460562;296,1811375796178;462231;67,2450127388535;104945;0,2270401595738927;34
G42 (7),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006473616473616474;216,4537824967825;334363;218,14145431145434;336970;55,162980694980696;85212;0,25287711072202274;35
UU (1),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006498708010335918;454,76463953488377;699777;455,48599612403103;700887;85,87847674418605;132147;0,1885425182661399;36
UU (2),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006601049868766404;444,99789501312335;674132;445,9550472440945;675582;77,12996719160105;116845;0,17295457842275253;37
UU (3),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006432225063938619;423,24748465473147;658011;424,0573017902813;659270;73,67277621483376;114537;0,17373306839382954;38
UU (4),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006498708010335918;512,2983514211886;788308;513,4577209302325;790092;87,25555297157624;134266;0,16993717187365523;39
UU (5),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006601049868766404;548,3228083989501;830660;549,3129658792651;832160;94,92111679790027;143797;0,17279970198038838;40
UU (6),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006671087533156499;520,5429588859416;780297;521,1953912466844;781275;72,43333421750664;108578;0,1389753927874308;41
UU (7),JPG;2023-03-28;Pflanzenname;GFA 28,03,2023 Exp2,1 Original;0,0006653439153439153;492,23007804232805;739813;493,29063624338625;741407;81,32299074074074;122227;0,16485816832050412;42
